rx, ry, vx, vy
4.844348, -5.707664, 0.484435, -0.570766
2.707968, 7.247828, -0.393050, 0.880308
-11.441652, -6.297593, -0.213067, -0.010039
-7.750435, 7.092622, -1.053420, 1.767224
9.033003, 6.008550, -0.463887, 0.569877
-0.222835, -32.235900, 0.075884, -2.581520
-5.922594, -3.327177, 0.285721, 0.106292
-7.195325, 24.304523, -0.027869, 1.130478
-22.376414, -2.245585, -1.103665, -0.840286
-17.812589, 3.835905, -1.456334, -0.456375
4.125822, 4.247119, 1.005275, -0.697472
3.139423, 6.360380, 1.034625, 0.940711
14.424656, -12.141880, 0.169425, 0.129684
31.721960, 8.200259, 1.791051, 0.299503
13.144121, -4.770416, 1.179981, 0.231096
36.996231, -16.051648, 3.353312, -0.259724
6.069420, -14.465242, 0.460484, -1.366404
-8.925473, 15.791689, -0.095413, 1.149402
-12.765688, -9.569300, 0.064786, -0.499756
-8.382265, -6.681126, -0.251544, -0.145409
2.436748, 14.656268, -0.984844, 0.196404
8.821170, 6.774218, 0.410922, 0.204389
-27.760571, 24.662297, -1.687178, 1.308539
-14.302158, -15.699183, -1.021046, -0.750684
0.320923, -20.464034, -0.201936, -1.252206
-8.720075, 16.888835, 0.362647, 0.582130
-5.753761, -3.137152, -0.935130, -1.082273
-2.198392, 18.400195, 0.392317, 0.742641
5.491815, -4.723088, -0.355249, 0.279886
-20.009952, 30.397860, -0.592172, 1.759502
8.672086, 5.705669, 0.234073, 1.025104
0.548501, -15.984305, -0.587620, -0.592116
-1.029335, -13.618555, 0.468421, -1.437104
27.049670, 7.565631, 1.322090, 1.260755
-6.824276, 1.657964, -0.131355, -0.852157
10.074050, -16.608058, -0.340836, -0.749590
-5.893178, 9.378329, -1.405964, 1.049663
21.796224, -5.040592, 1.362073, -0.998338
-6.423363, -15.196193, -1.020264, -1.500621
-7.133307, 17.445355, -0.135681, 1.029252
-13.423040, 10.292890, -0.292480, 0.223260
12.387263, -8.854733, -0.013522, -0.130650
-9.493636, 5.871565, -0.203280, 0.486821
-4.459178, 12.031444, -0.211453, 0.027866
-13.143943, 3.813321, 0.083542, -0.184623
-1.131181, -0.863139, 0.359264, -0.217726
7.291734, 10.147904, 0.251228, 0.103431
10.405513, -9.118787, 0.246641, 0.078439
-1.887208, -5.525078, -0.094469, -0.215641
-8.755212, 3.142679, -0.329577, 0.034922
-2.531075, -8.278889, 0.398562, 0.042524
1.987300, 0.999356, 0.054047, -0.471135
-6.635507, -6.246455, -0.032561, 0.113900
-13.765774, -4.000233, -0.286140, 0.184094
12.353235, -12.267969, 0.010962, -0.164661
-0.620887, -12.054938, 0.426492, -0.223493
4.104323, -3.526163, 0.118663, 0.056188
1.783860, -4.190768, -0.410761, -0.138209
1.275090, -8.438203, 0.172661, 0.055095
-11.665389, 6.261120, -0.080237, 0.316451
-5.372301, -15.129119, -0.152593, -0.239726
4.855350, -9.286875, 0.343259, 0.475587
6.975721, -0.855106, -0.292442, 0.541441
-0.248778, -4.112204, 0.163185, -0.113437
-0.705553, 3.533248, -0.073898, 0.049468
-7.005607, -1.416608, 0.251275, 0.201806
5.498948, -18.845542, 0.134485, -0.620993
-13.905307, 7.614184, -0.010691, -0.165364
-6.669947, 2.522615, 0.262684, -0.153270
-11.847066, 6.291268, 0.067118, 0.269822
12.466642, 6.138610, 0.278549, -0.011902
-6.028732, -5.398303, -0.331456, -0.454769
-0.864652, 13.224441, -0.259680, 0.111575
6.802706, -1.368755, -0.163456, -0.321202
3.205264, 2.619095, -0.081959, 0.174836
-14.065101, 14.505412, -0.260612, 0.104327
6.416888, 7.251419, -0.270425, 0.077102
6.113849, 8.491958, 0.054323, -0.185509
-2.411204, 0.145614, 0.058085, 0.348878
-2.821379, -11.616677, 0.116671, -0.065522
